"","Taxonomic_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Sig","lab","xvals","yvals","Superkingdom","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"186804","186804",0.337993896991222,0.0991530045896113,0.694062392118169,0.100116839232791,0.920251566725844,0.999599735494037,"NS",NA,0.0991530045896113,0.920251566725844,"Bacteria",NA,"Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae",NA,NA
"267894","267894",0.0777331373116003,0.120186264280745,0.690794146944373,0.157016738412994,0.875231656385211,0.999599735494037,"NS",NA,0.120186264280745,0.875231656385211,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Psychromonadaceae",NA,NA
"410830","410830",1.69325021591326,0.131963298087452,0.812359748648548,0.162131813997882,0.871202053681006,0.999599735494037,"NS",NA,0.131963298087452,0.871202053681006,"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Trichomonascaceae",NA,NA
"425072","425072",0.0777331373116003,0.120186264280745,0.690794146944373,0.157016738412994,0.875231656385211,0.999599735494037,"NS",NA,0.120186264280745,0.875231656385211,"Eukaryota",NA,NA,"Eustigmatophyceae","Eustigmatales","Monodopsidaceae",NA,NA
"1033978","1033978",0.0777331373116003,0.120186264280745,0.690794146944373,0.157016738412994,0.875231656385211,0.999599735494037,"NS",NA,0.120186264280745,0.875231656385211,"Eukaryota","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae",NA,NA
"1639119","1639119",1.45438575697253,-0.161135423418858,0.853733980523572,-0.418093816227353,0.675878525982117,0.999599735494037,"NS",NA,-0.161135423418858,0.675878525982117,"Eukaryota",NA,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae",NA,NA
"1644061","1644061",0.0777331373116003,0.120186264280745,0.690794146944373,0.157016738412994,0.875231656385211,0.999599735494037,"NS",NA,0.120186264280745,0.875231656385211,"Archaea",NA,"Euryarchaeota","Halobacteria","Natrialbales","Natrialbaceae",NA,NA
"1910893","1910893",0.0777331373116003,0.120186264280745,0.690794146944373,0.157016738412994,0.875231656385211,0.999599735494037,"NS",NA,0.120186264280745,0.875231656385211,"Eukaryota","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cuniculitremaceae",NA,NA
"2008793","2008793",0.315621708380143,0.239113482498685,0.692803141608377,0.349072578726587,0.727034822283753,0.999599735494037,"NS",NA,0.239113482498685,0.727034822283753,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Nitrosomonadales","Sterolibacteriaceae",NA,NA
"2058185","2058185",0.260260759679622,0.0508818032573461,0.692821510398004,0.0393633497167306,0.968600699938375,0.999599735494037,"NS",NA,0.0508818032573461,0.968600699938375,"Eukaryota",NA,"Evosea","Eumycetozoa","Dictyosteliales","Dictyosteliaceae",NA,NA
"2682468","2682468",0.0777331373116003,0.120186264280745,0.690794146944373,0.157016738412994,0.875231656385211,0.999599735494037,"NS",NA,0.120186264280745,0.875231656385211,"Eukaryota","Viridiplantae","Chlorophyta","Pyramimonadophyceae","Pyramimonadales","Pyramimonadaceae",NA,NA
"2731643","2731643",1.29593451645535,-0.185010573764167,0.829231774326604,-0.175618869842449,0.860593376768419,0.999599735494037,"NS",NA,-0.185010573764167,0.860593376768419,"Viruses",NA,"Uroviricota","Caudoviricetes","Caudovirales","Autographiviridae",NA,NA
"444","444",0.342683056124964,-0.00215648830017269,0.691240581914572,0.00282893828596841,0.997742836828801,0.999599735494037,"NS",NA,-0.00215648830017269,0.997742836828801,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae",NA,NA
"1046","1046",0.541104526807098,-0.145505656201724,0.698189075204672,-0.158179693845305,0.874315204264919,0.999599735494037,"NS",NA,-0.145505656201724,0.874315204264919,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Chromatiales","Chromatiaceae",NA,NA
"2004","2004",0.342683056124964,-0.00215648830017269,0.691240581914572,0.00282893828596841,0.997742836828801,0.999599735494037,"NS",NA,-0.00215648830017269,0.997742836828801,"Bacteria",NA,"Actinobacteria","Actinobacteria","Streptosporangiales","Streptosporangiaceae",NA,NA
"4004","4004",2.16370024532149,-0.624306036693152,0.859128666787246,-0.755835886996577,0.449747597388558,0.999599735494037,"NS",NA,-0.624306036693152,0.449747597388558,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Linaceae",NA,NA
"4328","4328",0.572644754930951,0.213684601736644,0.695881292468806,0.267227708877135,0.789293843049958,0.999599735494037,"NS",NA,0.213684601736644,0.789293843049958,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Proteales","Proteaceae",NA,NA
"6647","6647",0.237888571068543,0.134519666941219,0.690972967810725,0.254005963369978,0.799490951059136,0.999599735494037,"NS",NA,0.134519666941219,0.799490951059136,"Eukaryota","Metazoa","Mollusca","Cephalopoda","Octopoda","Octopodidae",NA,NA
"7143","7143",1.00737620739213,-0.362711532649484,0.801205643951916,-0.455592622944022,0.648682948939801,0.999599735494037,"NS",NA,-0.362711532649484,0.648682948939801,"Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Papilionidae",NA,NA
"7511","7511",0.625359022244003,-0.111465996765132,0.696455295014414,-0.0773390106529284,0.938353857812549,0.999599735494037,"NS",NA,-0.111465996765132,0.938353857812549,"Eukaryota","Metazoa","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,NA
"16748","16748",0.237888571068543,0.134519666941219,0.690972967810725,0.254005963369978,0.799490951059136,0.999599735494037,"NS",NA,0.134519666941219,0.799490951059136,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Piperales","Saururaceae",NA,NA
"30078","30078",0.237888571068543,0.134519666941219,0.690972967810725,0.254005963369978,0.799490951059136,0.999599735494037,"NS",NA,0.134519666941219,0.799490951059136,"Eukaryota","Metazoa","Arthropoda","Insecta","Hemiptera","Cimicidae",NA,NA
"31181","31181",0.431623796656273,-0.0325738784844034,0.694961653837385,0.0245425442364672,0.980419848530542,0.999599735494037,"NS",NA,-0.0325738784844034,0.980419848530542,"Eukaryota","Metazoa","Echinodermata","Echinoidea","Echinoida","Strongylocentrotidae",NA,NA
"32011","32011",0.552272026237807,-0.122063144799416,0.696568375711079,-0.075249270109278,0.940016383567294,0.999599735494037,"NS",NA,-0.122063144799416,0.940016383567294,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Nitrosomonadales","Methylophilaceae",NA,NA
"36751","36751",0.334756183862408,0.0308227091623798,0.693434573563385,0.11073047367445,0.911830080072639,0.999599735494037,"NS",NA,0.0308227091623798,0.911830080072639,"Eukaryota","Fungi","Mucoromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"39987","39987",0.334756183862408,0.0308227091623798,0.693434573563385,0.11073047367445,0.911830080072639,0.999599735494037,"NS",NA,0.0308227091623798,0.911830080072639,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Thymelaeaceae",NA,NA
"40588","40588",0.971449966463492,-0.207204438063676,0.716833575024824,-0.105433717890743,0.916031662148833,0.999599735494037,"NS",NA,-0.207204438063676,0.916031662148833,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Dipterocarpaceae",NA,NA
"42823","42823",0.752997790656685,-0.00144533369766787,0.69425141656089,-0.0181411128667202,0.985526280015699,0.999599735494037,"NS",NA,-0.00144533369766787,0.985526280015699,"Eukaryota","Metazoa","Cnidaria","Anthozoa","Actiniaria","Aiptasiidae",NA,NA
"45082","45082",0.237888571068543,0.134519666941219,0.690972967810725,0.254005963369978,0.799490951059136,0.999599735494037,"NS",NA,0.134519666941219,0.799490951059136,"Eukaryota","Metazoa","Acanthocephala","Palaeacanthocephala","Polymorphida","Centrorhynchidae",NA,NA
"46729","46729",0.439550668918829,-0.101460666821509,0.69414670246115,-0.116673825169657,0.907118533072553,0.999599735494037,"NS",NA,-0.101460666821509,0.907118533072553,"Eukaryota","Metazoa","Cnidaria","Anthozoa","Scleractinia","Pocilloporidae",NA,NA
"85028","85028",0.237888571068543,0.134519666941219,0.690972967810725,0.254005963369978,0.799490951059136,0.999599735494037,"NS",NA,0.134519666941219,0.799490951059136,"Bacteria",NA,"Actinobacteria","Actinobacteria","Corynebacteriales","Tsukamurellaceae",NA,NA
"118883","118883",0.342683056124964,-0.00215648830017269,0.691240581914572,0.00282893828596841,0.997742836828801,0.999599735494037,"NS",NA,-0.00215648830017269,0.997742836828801,"Archaea",NA,"Crenarchaeota","Thermoprotei","Sulfolobales","Sulfolobaceae",NA,NA
"128827","128827",1.10036504030395,-0.582692429191284,0.810186797979679,-0.87967506108026,0.379035363212854,0.999599735494037,"NS",NA,-0.582692429191284,0.379035363212854,"Bacteria",NA,"Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae",NA,NA
"181550","181550",0.403326247272675,-0.12841674367496,0.693993740571603,-0.211133629459425,0.832782999155059,0.999599735494037,"NS",NA,-0.12841674367496,0.832782999155059,"Eukaryota",NA,"Parabasalia",NA,"Trichomonadida","Trichomonadidae",NA,NA
"255475","255475",0.237888571068543,0.134519666941219,0.690972967810725,0.254005963369978,0.799490951059136,0.999599735494037,"NS",NA,0.134519666941219,0.799490951059136,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Aurantimonadaceae",NA,NA
"301454","301454",0.334756183862408,0.0308227091623798,0.693434573563385,0.11073047367445,0.911830080072639,0.999599735494037,"NS",NA,0.0308227091623798,0.911830080072639,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Cleomaceae",NA,NA
"589343","589343",0.752997790656685,-0.00144533369766787,0.69425141656089,-0.0181411128667202,0.985526280015699,0.999599735494037,"NS",NA,-0.00144533369766787,0.985526280015699,"Eukaryota",NA,NA,"Cryptophyceae","Pyrenomonadales","Geminigeraceae",NA,NA
"675071","675071",0.237888571068543,0.134519666941219,0.690972967810725,0.254005963369978,0.799490951059136,0.999599735494037,"NS",NA,0.134519666941219,0.799490951059136,"Viruses","Orthornavirae","Kitrinoviricota","Alsuviricetes","Martellivirales","Virgaviridae",NA,NA
"908827","908827",0.237888571068543,0.134519666941219,0.690972967810725,0.254005963369978,0.799490951059136,0.999599735494037,"NS",NA,0.134519666941219,0.799490951059136,"Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Corticiales","Punctulariaceae",NA,NA
"1525212","1525212",0.77430890435334,0.260527546995169,0.698757958482509,0.283871369569192,0.776508958072142,0.999599735494037,"NS",NA,0.260527546995169,0.776508958072142,"Eukaryota","Viridiplantae","Chlorophyta","Mamiellophyceae","Mamiellales","Bathycoccaceae",NA,NA
"1756146","1756146",0.237888571068543,0.134519666941219,0.690972967810725,0.254005963369978,0.799490951059136,0.999599735494037,"NS",NA,0.134519666941219,0.799490951059136,"Eukaryota","Fungi","Ascomycota","Sordariomycetes","Togniniales","Togniniaceae",NA,NA
"2092","2092",0.375026646316975,-0.395659897869155,0.695457582264167,-0.541308256954533,0.588295130207724,0.999599735494037,"NS",NA,-0.395659897869155,0.588295130207724,"Bacteria",NA,"Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae",NA,NA
"3536","3536",0.060643191147711,-0.147727356293245,0.691020434247167,-0.201372620472696,0.840407222382129,0.999599735494037,"NS",NA,-0.147727356293245,0.840407222382129,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Nyctaginaceae",NA,NA
"4740","4740",0.060643191147711,-0.147727356293245,0.691020434247167,-0.201372620472696,0.840407222382129,0.999599735494037,"NS",NA,-0.147727356293245,0.840407222382129,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Commelinales","Commelinaceae",NA,NA
"5332","5332",0.060643191147711,-0.147727356293245,0.691020434247167,-0.201372620472696,0.840407222382129,0.999599735494037,"NS",NA,-0.147727356293245,0.840407222382129,"Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Schizophyllaceae",NA,NA
"6243","6243",0.710418931321169,-0.691324642594902,0.730521311157358,-0.915568968909351,0.359893013193437,0.999599735494037,"NS",NA,-0.691324642594902,0.359893013193437,"Eukaryota","Metazoa","Nematoda","Chromadorea","Rhabditida","Rhabditidae",NA,NA
"24966","24966",0.286724058499554,-0.393343331023203,0.693741774976188,-0.529482805662549,0.596470569090133,0.999599735494037,"NS",NA,-0.393343331023203,0.596470569090133,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Rubiaceae",NA,NA
"25996","25996",0.060643191147711,-0.147727356293245,0.691020434247167,-0.201372620472696,0.840407222382129,0.999599735494037,"NS",NA,-0.147727356293245,0.840407222382129,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Elaeagnaceae",NA,NA
"27439","27439",0.741190086939985,-0.543991783169201,0.727632399386025,-0.837379715997825,0.402379163668933,0.999599735494037,"NS",NA,-0.543991783169201,0.402379163668933,"Eukaryota","Metazoa","Arthropoda","Insecta","Coleoptera","Chrysomelidae",NA,NA
"27974","27974",0.060643191147711,-0.147727356293245,0.691020434247167,-0.201372620472696,0.840407222382129,0.999599735494037,"NS",NA,-0.147727356293245,0.840407222382129,"Eukaryota","Fungi","Microsporidia",NA,NA,"Nosematidae",NA,NA
"32084","32084",0.060643191147711,-0.147727356293245,0.691020434247167,-0.201372620472696,0.840407222382129,0.999599735494037,"NS",NA,-0.147727356293245,0.840407222382129,"Eukaryota","Viridiplantae","Streptophyta","Polypodiopsida","Polypodiales","Dennstaedtiaceae",NA,NA
"33362","33362",0.533175602972439,-0.506974179709602,0.698878425951695,-0.680298288138478,0.49631560824545,0.999599735494037,"NS",NA,-0.506974179709602,0.49631560824545,"Eukaryota","Metazoa","Arthropoda","Insecta","Hemiptera","Delphacidae",NA,NA
"34374","34374",0.157510803941576,-0.275647019876663,0.692059368412706,-0.376181726004997,0.706781799893808,0.999599735494037,"NS",NA,-0.275647019876663,0.706781799893808,"Eukaryota","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Leptosphaeriaceae",NA,NA
"34667","34667",0.060643191147711,-0.147727356293245,0.691020434247167,-0.201372620472696,0.840407222382129,0.999599735494037,"NS",NA,-0.147727356293245,0.840407222382129,"Eukaryota","Metazoa","Arthropoda","Insecta","Coleoptera","Cerambycidae",NA,NA
"39724","39724",0.060643191147711,-0.147727356293245,0.691020434247167,-0.201372620472696,0.840407222382129,0.999599735494037,"NS",NA,-0.147727356293245,0.840407222382129,"Viruses","Shotokuvirae","Cressdnaviricota","Arfiviricetes","Cirlivirales","Circoviridae",NA,NA
"41873","41873",1.06009047470518,-0.705821068215471,0.777810341989776,-0.899781291054449,0.368236652597241,0.999599735494037,"NS",NA,-0.705821068215471,0.368236652597241,"Eukaryota","Viridiplantae","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae",NA,NA
"45131","45131",0.060643191147711,-0.147727356293245,0.691020434247167,-0.201372620472696,0.840407222382129,0.999599735494037,"NS",NA,-0.147727356293245,0.840407222382129,"Eukaryota","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae",NA,NA
"46736","46736",0.165437676204132,-0.282020591103101,0.691634077181797,-0.383699505936895,0.701201178845723,0.999599735494037,"NS",NA,-0.282020591103101,0.701201178845723,"Eukaryota","Metazoa","Cnidaria","Anthozoa","Scleractinia","Merulinidae",NA,NA
"48860","48860",0.060643191147711,-0.147727356293245,0.691020434247167,-0.201372620472696,0.840407222382129,0.999599735494037,"NS",NA,-0.147727356293245,0.840407222382129,"Eukaryota","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Peltigeraceae",NA,NA
"50527","50527",0.121286382295422,-0.225031718432583,0.692233274879052,-0.285905618281809,0.77495041052243,0.999599735494037,"NS",NA,-0.225031718432583,0.77495041052243,"Eukaryota","Metazoa","Arthropoda","Insecta","Coleoptera","Buprestidae",NA,NA
"55086","55086",0.060643191147711,-0.147727356293245,0.691020434247167,-0.201372620472696,0.840407222382129,0.999599735494037,"NS",NA,-0.147727356293245,0.840407222382129,"Eukaryota","Metazoa","Arthropoda","Insecta","Phasmatodea","Bacillidae",NA,NA
"72275","72275",0.165437676204132,-0.282020591103101,0.691634077181797,-0.383699505936895,0.701201178845723,0.999599735494037,"NS",NA,-0.282020591103101,0.701201178845723,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae",NA,NA
"72293","72293",0.391518543555975,-0.459842994660521,0.695385046518212,-0.619580933166685,0.535533722935418,0.999599735494037,"NS",NA,-0.459842994660521,0.535533722935418,"Bacteria",NA,"Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae",NA,NA
"73421","73421",0.226080867351843,-0.349517091788777,0.692908666355729,-0.473472082674382,0.635876413762705,0.999599735494037,"NS",NA,-0.349517091788777,0.635876413762705,"Eukaryota","Metazoa","Platyhelminthes","Trematoda","Plagiorchiida","Dicrocoeliidae",NA,NA
"81529","81529",0.060643191147711,-0.147727356293245,0.691020434247167,-0.201372620472696,0.840407222382129,0.999599735494037,"NS",NA,-0.147727356293245,0.840407222382129,"Eukaryota",NA,NA,"Choanoflagellata","Craspedida","Salpingoecidae",NA,NA
"84107","84107",0.181929573443133,-0.276091450408261,0.6928370243238,-0.337565078670539,0.735690962083718,0.999599735494037,"NS",NA,-0.276091450408261,0.735690962083718,"Bacteria",NA,"Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae",NA,NA
"93133","93133",0.157510803941576,-0.275647019876663,0.692059368412706,-0.376181726004997,0.706781799893808,0.999599735494037,"NS",NA,-0.275647019876663,0.706781799893808,"Eukaryota","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae",NA,NA
"135616","135616",0.060643191147711,-0.147727356293245,0.691020434247167,-0.201372620472696,0.840407222382129,0.999599735494037,"NS",NA,-0.147727356293245,0.840407222382129,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae",NA,NA
"145360","145360",0.181929573443133,-0.276091450408261,0.6928370243238,-0.337565078670539,0.735690962083718,0.999599735494037,"NS",NA,-0.276091450408261,0.735690962083718,"Bacteria",NA,"Actinobacteria","Actinobacteria","Micrococcales","Sanguibacteraceae",NA,NA
"147240","147240",0.060643191147711,-0.147727356293245,0.691020434247167,-0.201372620472696,0.840407222382129,0.999599735494037,"NS",NA,-0.147727356293245,0.840407222382129,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Liliales","Corsiaceae",NA,NA
"171550","171550",0.060643191147711,-0.147727356293245,0.691020434247167,-0.201372620472696,0.840407222382129,0.999599735494037,"NS",NA,-0.147727356293245,0.840407222382129,"Bacteria",NA,"Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae",NA,NA
"173647","173647",0.060643191147711,-0.147727356293245,0.691020434247167,-0.201372620472696,0.840407222382129,0.999599735494037,"NS",NA,-0.147727356293245,0.840407222382129,"Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Cosmopterigidae",NA,NA
"199477","199477",0.121286382295422,-0.225031718432583,0.692233274879052,-0.285905618281809,0.77495041052243,0.999599735494037,"NS",NA,-0.225031718432583,0.77495041052243,"Eukaryota","Metazoa","Arthropoda","Malacostraca","Amphipoda","Hyalellidae",NA,NA
"213119","213119",0.060643191147711,-0.147727356293245,0.691020434247167,-0.201372620472696,0.840407222382129,0.999599735494037,"NS",NA,-0.147727356293245,0.840407222382129,"Bacteria",NA,"Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae",NA,NA
"213422","213422",0.060643191147711,-0.147727356293245,0.691020434247167,-0.201372620472696,0.840407222382129,0.999599735494037,"NS",NA,-0.147727356293245,0.840407222382129,"Bacteria",NA,"Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae",NA,NA
"219687","219687",0.060643191147711,-0.147727356293245,0.691020434247167,-0.201372620472696,0.840407222382129,0.999599735494037,"NS",NA,-0.147727356293245,0.840407222382129,"Bacteria",NA,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
"267889","267889",0.226080867351843,-0.349517091788777,0.692908666355729,-0.473472082674382,0.635876413762705,0.999599735494037,"NS",NA,-0.349517091788777,0.635876413762705,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae",NA,NA
"474943","474943",0.303215955738555,-0.318071701653581,0.694896085831089,-0.40379986023187,0.68635989928002,0.999599735494037,"NS",NA,-0.318071701653581,0.68635989928002,"Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae",NA,NA
"563798","563798",0.060643191147711,-0.147727356293245,0.691020434247167,-0.201372620472696,0.840407222382129,0.999599735494037,"NS",NA,-0.147727356293245,0.840407222382129,"Bacteria",NA,"Bacteroidetes","Cytophagia","Cytophagales","Cyclobacteriaceae",NA,NA
"1291367","1291367",0.060643191147711,-0.147727356293245,0.691020434247167,-0.201372620472696,0.840407222382129,0.999599735494037,"NS",NA,-0.147727356293245,0.840407222382129,"Eukaryota","Metazoa","Arthropoda","Insecta","Thysanoptera","Melanthripidae",NA,NA
"1499392","1499392",0.165437676204132,-0.282020591103101,0.691634077181797,-0.383699505936895,0.701201178845723,0.999599735494037,"NS",NA,-0.282020591103101,0.701201178845723,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Neisseriales","Chromobacteriaceae",NA,NA
"1643948","1643948",0.060643191147711,-0.147727356293245,0.691020434247167,-0.201372620472696,0.840407222382129,0.999599735494037,"NS",NA,-0.147727356293245,0.840407222382129,"Bacteria",NA,"Thermotogae","Thermotogae","Kosmotogales","Kosmotogaceae",NA,NA
"1644056","1644056",0.060643191147711,-0.147727356293245,0.691020434247167,-0.201372620472696,0.840407222382129,0.999599735494037,"NS",NA,-0.147727356293245,0.840407222382129,"Archaea",NA,"Euryarchaeota","Halobacteria","Haloferacales","Haloferacaceae",NA,NA
"1763524","1763524",0.060643191147711,-0.147727356293245,0.691020434247167,-0.201372620472696,0.840407222382129,0.999599735494037,"NS",NA,-0.147727356293245,0.840407222382129,"Bacteria",NA,"Planctomycetes","Planctomycetia","Isosphaerales","Isosphaeraceae",NA,NA
"1890528","1890528",0.060643191147711,-0.147727356293245,0.691020434247167,-0.201372620472696,0.840407222382129,0.999599735494037,"NS",NA,-0.147727356293245,0.840407222382129,"Bacteria",NA,"Cyanobacteria",NA,"Chroococcidiopsidales","Chroococcidiopsidaceae",NA,NA
"1903416","1903416",0.060643191147711,-0.147727356293245,0.691020434247167,-0.201372620472696,0.840407222382129,0.999599735494037,"NS",NA,-0.147727356293245,0.840407222382129,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Budviciaceae",NA,NA
"2008795","2008795",0.060643191147711,-0.147727356293245,0.691020434247167,-0.201372620472696,0.840407222382129,0.999599735494037,"NS",NA,-0.147727356293245,0.840407222382129,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Rhodocyclales","Azonexaceae",NA,NA
"2304686","2304686",0.060643191147711,-0.147727356293245,0.691020434247167,-0.201372620472696,0.840407222382129,0.999599735494037,"NS",NA,-0.147727356293245,0.840407222382129,"Bacteria",NA,"Firmicutes","Clostridia","Clostridiales","Hungateiclostridiaceae",NA,NA
"2483367","2483367",0.060643191147711,-0.147727356293245,0.691020434247167,-0.201372620472696,0.840407222382129,0.999599735494037,"NS",NA,-0.147727356293245,0.840407222382129,"Bacteria",NA,"Planctomycetes","Phycisphaerae","Sedimentisphaerales","Sedimentisphaeraceae",NA,NA
"2731691","2731691",0.242572764590844,-0.300740645316884,0.694000326105382,-0.380065778972603,0.703896587520236,0.999599735494037,"NS",NA,-0.300740645316884,0.703896587520236,"Viruses",NA,"Uroviricota","Caudoviricetes","Caudovirales","Drexlerviridae",NA,NA
"170","170",0.104794485056421,-0.156075075547476,0.690361931667533,-0.208995047756426,0.83445210457418,0.999599735494037,"NS",NA,-0.156075075547476,0.83445210457418,"Bacteria",NA,"Spirochaetes","Spirochaetia","Leptospirales","Leptospiraceae",NA,NA
"3250","3250",0.104794485056421,-0.156075075547476,0.690361931667533,-0.208995047756426,0.83445210457418,0.999599735494037,"NS",NA,-0.156075075547476,0.83445210457418,"Eukaryota","Viridiplantae","Streptophyta","Lycopodiopsida","Lycopodiales","Lycopodiaceae",NA,NA
"3433","3433",0.209588970112842,-0.253920174553862,0.691452726661619,-0.298010219419675,0.765695363848079,0.999599735494037,"NS",NA,-0.253920174553862,0.765695363848079,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Laurales","Lauraceae",NA,NA
"3563","3563",0.104794485056421,-0.156075075547476,0.690361931667533,-0.208995047756426,0.83445210457418,0.999599735494037,"NS",NA,-0.156075075547476,0.83445210457418,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Amaranthaceae",NA,NA
"4609","4609",0.104794485056421,-0.156075075547476,0.690361931667533,-0.208995047756426,0.83445210457418,0.999599735494037,"NS",NA,-0.156075075547476,0.83445210457418,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae",NA,NA
"4731","4731",0.104794485056421,-0.156075075547476,0.690361931667533,-0.208995047756426,0.83445210457418,0.999599735494037,"NS",NA,-0.156075075547476,0.83445210457418,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Typhaceae",NA,NA
"4777","4777",0.104794485056421,-0.156075075547476,0.690361931667533,-0.208995047756426,0.83445210457418,0.999599735494037,"NS",NA,-0.156075075547476,0.83445210457418,"Eukaryota",NA,NA,"Oomycota","Peronosporales","Peronosporaceae",NA,NA
"5020","5020",0.298529710644151,-0.358014274996799,0.693397526158229,-0.473799889335507,0.635642613515339,0.999599735494037,"NS",NA,-0.358014274996799,0.635642613515339,"Eukaryota","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae",NA,NA
"5799","5799",0.104794485056421,-0.156075075547476,0.690361931667533,-0.208995047756426,0.83445210457418,0.999599735494037,"NS",NA,-0.156075075547476,0.83445210457418,"Eukaryota",NA,"Apicomplexa","Conoidasida","Eucoccidiorida","Eimeriidae",NA,NA
"6332","6332",0.104794485056421,-0.156075075547476,0.690361931667533,-0.208995047756426,0.83445210457418,0.999599735494037,"NS",NA,-0.156075075547476,0.83445210457418,"Eukaryota","Metazoa","Nematoda","Enoplea","Trichinellida","Trichinellidae",NA,NA
"6524","6524",0.619903704644563,-0.296112379794415,0.691276415294498,-0.484050622609864,0.628349942925841,0.999599735494037,"NS",NA,-0.296112379794415,0.628349942925841,"Eukaryota","Metazoa","Mollusca","Gastropoda",NA,"Planorbidae",NA,NA
"7065","7065",0.104794485056421,-0.156075075547476,0.690361931667533,-0.208995047756426,0.83445210457418,0.999599735494037,"NS",NA,-0.156075075547476,0.83445210457418,"Eukaryota","Metazoa","Arthropoda","Insecta","Coleoptera","Tenebrionidae",NA,NA
"23808","23808",0.104794485056421,-0.156075075547476,0.690361931667533,-0.208995047756426,0.83445210457418,0.999599735494037,"NS",NA,-0.156075075547476,0.83445210457418,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Sapindales","Simaroubaceae",NA,NA
"26019","26019",0.104794485056421,-0.156075075547476,0.690361931667533,-0.208995047756426,0.83445210457418,0.999599735494037,"NS",NA,-0.156075075547476,0.83445210457418,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Eriocaulaceae",NA,NA
"33084","33084",0.209588970112842,-0.253920174553862,0.691452726661619,-0.298010219419675,0.765695363848079,0.999599735494037,"NS",NA,-0.253920174553862,0.765695363848079,"Eukaryota",NA,"Evosea",NA,"Mastigamoebida","Entamoebidae",NA,NA
