"","Taxonomic_ID","DirectSM_H4","DirectSM_H5","DirectSM_H6","DirectSM_H7","SM_H4","SM_H5","SM_H6","SM_H7","Superkingdom","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"539","1913650",0,1,0,0,0,0,0,0,"Viruses",NA,"Uroviricota","Caudoviricetes","Caudovirales","Myoviridae","Karamvirus",NA
"540","1920207",0,1,0,0,0,0,0,0,"Eukaryota","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Thermothelomyces",NA
"541","1982251",0,1,2,0,1,1,1,0,"Viruses",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Pahexavirus",NA
"542","2034504",0,1,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Chromatiales","Thioalkalispiraceae","Sulfurivermis",NA
"543","2045213",0,1,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Pelagibacterales",NA,"Candidatus Fonsibacter",NA
"544","2082587",0,1,0,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Parolsenella",NA
"545","2529408",0,7,4,0,1,1,0,11,"Bacteria",NA,"Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia",NA
"546","2707020",0,1,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Aerosticca",NA
"547","146",0,0,1,0,0,0,1,0,"Bacteria",NA,"Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta",NA
"548","222",0,0,1,0,1,0,2,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter",NA
"549","349",0,0,1,0,0,0,0,4,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Rhodocyclales","Zoogloeaceae","Zoogloea",NA
"550","357",0,0,2,0,0,0,1,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Agrobacterium",NA
"551","583",0,0,1,0,3,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Proteus",NA
"552","810",0,0,1,0,0,1,0,0,"Bacteria",NA,"Chlamydiae","Chlamydiia","Chlamydiales","Chlamydiaceae","Chlamydia",NA
"553","816",0,0,2,0,1,2,0,4,"Bacteria",NA,"Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"554","1485",0,0,1,0,2,2,1,0,"Bacteria",NA,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"555","1569",0,0,1,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Bacilli","Bacillales","Planococcaceae","Sporosarcina",NA
"556","1847",0,0,1,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia",NA
"557","2160",0,0,1,0,0,0,0,0,"Archaea",NA,"Euryarchaeota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobacterium",NA
"558","2747",0,0,3,0,1,1,2,52,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Carnobacterium",NA
"559","3402",0,0,4,0,0,0,8,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Magnoliales","Magnoliaceae","Magnolia",NA
"560","3452",0,0,1,0,0,0,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Clematis",NA
"561","3841",0,0,3,0,0,0,2,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Erythrina",NA
"562","3904",0,0,1,0,1,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Vicia",NA
"563","3929",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Lythraceae","Cuphea",NA
"564","4030",0,0,1,0,0,0,2,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Geraniales","Geraniaceae","Pelargonium",NA
"565","4306",0,0,2,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Celastrales","Celastraceae","Euonymus",NA
"566","4395",0,0,1,0,0,1,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Saxifragales","Hamamelidaceae","Hamamelis",NA
"567","4546",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Saccharum",NA
"568","4554",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Setaria",NA
"569","4998",0,0,1,0,0,0,0,0,"Eukaryota","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cuniculitremaceae","Kockovaella",NA
"570","5024",0,0,1,0,0,0,0,4,"Eukaryota","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","Venturia",NA
"571","5543",0,0,1,0,0,0,1,0,"Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma",NA
"572","5583",0,0,1,0,0,0,1,0,"Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala",NA
"573","5748",0,0,1,0,0,0,0,0,"Eukaryota",NA,NA,"Eustigmatophyceae","Eustigmatales","Monodopsidaceae","Nannochloropsis",NA
"574","5782",0,0,1,0,0,1,0,0,"Eukaryota",NA,"Evosea","Eumycetozoa","Dictyosteliales","Dictyosteliaceae","Dictyostelium",NA
"575","5820",0,0,1,5,2,1,2,0,"Eukaryota",NA,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","Plasmodium",NA
"576","6288",0,0,1,0,1,1,1,4,"Eukaryota","Metazoa","Nematoda","Chromadorea","Strongylida","Haemonchidae","Haemonchus",NA
"577","7112",0,0,1,0,1,0,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Noctuidae","Helicoverpa",NA
"578","7601",0,0,1,0,1,1,1,7,"Eukaryota","Metazoa","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias",NA
"579","21610",0,0,1,0,0,0,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Boraginales","Boraginaceae","Echium",NA
"580","21819",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Mentha",NA
"581","29882",0,0,1,0,0,0,0,0,"Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Laccaria",NA
"582","38595",0,0,3,2,1,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Ajuga",NA
"583","38835",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Chlorophyta","Pyramimonadophyceae","Pyramimonadales","Pyramimonadaceae","Pterosperma",NA
"584","39174",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Origanum",NA
"585","40566",0,0,1,0,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Actinosynnema",NA
"586","40931",0,0,2,0,0,1,1,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Hemiptera","Aphididae","Rhopalosiphum",NA
"587","41485",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Atractylodes",NA
"588","43086",0,0,1,0,0,0,0,4,"Eukaryota","Metazoa","Arthropoda","Insecta","Hymenoptera","Formicidae","Odontomachus",NA
"589","43167",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Koelreuteria",NA
"590","43680",0,0,1,0,1,0,2,0,"Viruses","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Pimascovirales","Ascoviridae","Ascovirus",NA
"591","45787",0,0,9,0,0,2,2,0,"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Trichomonascaceae","Wickerhamiella",NA
"592","47614",0,0,1,0,1,8,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Gossypioides",NA
"593","51654",0,0,1,0,1,0,2,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Plutellidae","Plutella",NA
"594","54445",0,0,1,0,0,42,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Arecales","Arecaceae","Chamaerops",NA
"595","55597",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Ageratum",NA
"596","55962",0,0,5,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Hypericaceae","Hypericum",NA
"597","64129",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Saxifragales","Hamamelidaceae","Parrotia",NA
"598","66655",0,0,1,2,1,0,3,4,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Durio",NA
"599","67572",0,0,1,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Psychromonadaceae","Psychromonas",NA
"600","70321",0,0,1,0,0,0,0,0,"Eukaryota","Metazoa","Arthropoda","Arachnida","Trombidiformes","Eriophyidae","Cecidophyopsis",NA
"601","72702",0,0,1,0,0,0,0,0,"Eukaryota","Metazoa","Mollusca","Gastropoda","Architaenioglossa","Ampullariidae","Pomacea",NA
"602","76154",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Triplaris",NA
"603","76890",0,0,1,0,0,0,0,4,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Asticcacaulis",NA
"604","78173",0,0,1,0,0,1,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Hymenoptera","Apidae","Ceratina",NA
"605","82623",0,0,1,0,0,0,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Sphingidae","Paonias",NA
"606","82976",0,0,2,0,0,0,2,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Buttiauxella",NA
"607","93744",0,0,1,2,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Brachychiton",NA
"608","108869",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Herrania",NA
"609","114627",0,0,1,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Alkaliphilus",NA
"610","115080",0,0,1,0,1,0,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Hymenoptera","Halictidae","Megalopta",NA
"611","127390",0,0,1,0,0,0,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Blattodea","Rhinotermitidae","Schedorhinotermes",NA
"612","143947",0,0,1,0,1,0,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Hemiptera","Aphididae","Diuraphis",NA
"613","143949",0,0,1,2,1,1,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Hemiptera","Aphididae","Sipha",NA
"614","158483",0,0,1,0,1,0,3,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cedecea",NA
"615","167346",0,0,1,0,0,0,0,0,"Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Fomitiporia",NA
"616","169682",0,0,1,0,0,0,0,4,"Viruses",NA,"Uroviricota","Caudoviricetes","Caudovirales","Myoviridae","Myohalovirus",NA
"617","169998",0,0,1,0,0,0,0,0,"Eukaryota","Fungi","Basidiomycota","Pucciniomycetes","Pucciniales","Phakopsoraceae","Phakopsora",NA
"618","178132",0,0,5,2,0,3,6,4,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Myrtaceae","Rhodamnia",NA
"619","178174",0,0,9,0,0,7,15,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Myrtaceae","Syzygium",NA
"620","242605",0,0,1,0,0,0,1,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Luteibacter",NA
"621","290425",0,0,1,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Advenella",NA
"622","306405",0,0,38,11,0,0,26,7,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Thymbra",NA
"623","311181",0,0,1,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Nitrosomonadales","Sterolibacteriaceae","Denitratisoma",NA
"624","345571",0,0,1,0,0,0,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Hemiptera","Aphididae","Melanaphis",NA
"625","387342",0,0,1,0,0,0,0,0,"Archaea",NA,"Euryarchaeota","Halobacteria","Natrialbales","Natrialbaceae","Halopiger",NA
"626","400634",0,0,1,0,0,1,2,0,"Bacteria",NA,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Lysinibacillus",NA
"627","405757",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Jacobaea",NA
"628","445033",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","x Festulolium",NA
"629","501783",0,0,1,0,0,0,0,4,"Bacteria",NA,"Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Cloacibacterium",NA
"630","572511",0,0,1,0,3,0,0,0,"Bacteria",NA,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",NA
"631","604195",0,0,1,0,0,0,0,0,"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera",NA
"632","662938",0,0,1,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Hanceola",NA
"633","1036719",0,0,1,0,0,0,0,0,"Eukaryota","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Verticillium",NA
"634","1164882",0,0,1,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoanaerobaculum",NA
"635","1535326",0,0,1,0,1,4,1,7,"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Candida",NA
"636","1623290",0,0,1,0,0,0,1,0,"Viruses",NA,"Uroviricota","Caudoviricetes","Caudovirales","Siphoviridae","Cecivirus",NA
"637","1903434",0,0,2,0,0,0,1,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Atlantibacter",NA
"638","1911556",0,0,1,0,0,0,0,0,"Bacteria",NA,"Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Sediminispirochaeta",NA
"639","2015172",0,0,1,0,0,0,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Hymenoptera","Formicidae","Ooceraea",NA
"640","2282523",0,0,3,0,0,0,0,19,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylorubrum",NA
"641","16",0,0,0,2,0,1,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Nitrosomonadales","Methylophilaceae","Methylophilus",NA
"642","445",0,0,0,2,0,1,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella",NA
"643","1647",0,0,0,2,0,1,0,0,"Bacteria",NA,"Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelothrix",NA
"644","2000",0,0,0,2,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Streptosporangium",NA
"645","2029",0,0,0,2,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Kibdelosporangium",NA
"646","2060",0,0,0,2,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Corynebacteriales","Tsukamurellaceae","Tsukamurella",NA
"647","4005",0,0,0,5,1,1,2,7,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Linaceae","Linum",NA
"648","4539",0,0,0,2,1,0,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Panicum",NA
"649","4562",0,0,0,3,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Tripsacum",NA
"650","4581",0,0,0,3,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Bambusa",NA
"651","4958",0,0,0,2,0,1,0,4,"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Debaryomyces",NA
"652","5027",0,0,0,2,0,0,0,0,"Eukaryota","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Pyrenophora",NA
"653","5112",0,0,0,2,0,0,0,0,"Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Epichloe",NA
"654","5179",0,0,0,2,0,0,0,0,"Eukaryota","Fungi","Ascomycota","Leotiomycetes","Helotiales","Sclerotiniaceae","Sclerotinia",NA
"655","5721",0,0,0,2,1,1,0,0,"Eukaryota",NA,"Parabasalia",NA,"Trichomonadida","Trichomonadidae","Trichomonas",NA
"656","6247",0,0,0,2,2,1,0,4,"Eukaryota","Metazoa","Nematoda","Chromadorea","Rhabditida","Strongyloididae","Strongyloides",NA
"657","6643",0,0,0,2,0,0,0,0,"Eukaryota","Metazoa","Mollusca","Cephalopoda","Octopoda","Octopodidae","Octopus",NA
"658","7145",0,0,0,2,1,0,2,4,"Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Papilionidae","Papilio",NA
"659","7158",0,0,0,2,0,0,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Diptera","Culicidae","Aedes",NA
"660","7664",0,0,0,2,0,0,2,0,"Eukaryota","Metazoa","Echinodermata","Echinoidea","Echinoida","Strongylocentrotidae","Strongylocentrotus",NA
"661","12234",0,0,0,2,0,0,0,0,"Viruses","Orthornavirae","Kitrinoviricota","Alsuviricetes","Martellivirales","Virgaviridae","Tobamovirus",NA
"662","12914",0,0,0,2,0,0,0,0,"Archaea",NA,"Crenarchaeota","Thermoprotei","Sulfolobales","Sulfolobaceae","Acidianus",NA
"663","13747",0,0,0,2,1,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lentibulariaceae","Utricularia",NA
"664","15492",0,0,0,5,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Elymus",NA
"665","16751",0,0,0,2,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Piperales","Saururaceae","Houttuynia",NA
"666","30079",0,0,0,2,0,0,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Hemiptera","Cimicidae","Cimex",NA
"667","34717",0,0,0,2,0,0,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Hymenoptera","Formicidae","Trachymyrmex",NA
"668","35569",0,0,0,2,0,0,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Diptera","Muscidae","Stomoxys",NA
"669","41874",0,0,0,3,0,0,0,0,"Eukaryota","Viridiplantae","Chlorophyta","Mamiellophyceae","Mamiellales","Bathycoccaceae","Bathycoccus",NA
"670","42078",0,0,0,3,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Hyparrhenia",NA
"671","44013",0,0,0,7,0,0,1,19,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Polynucleobacter",NA
"672","50428",0,0,0,2,0,0,1,0,"Eukaryota","Metazoa","Cnidaria","Anthozoa","Scleractinia","Pocilloporidae","Stylophora",NA
"673","55528",0,0,0,2,0,0,0,4,"Eukaryota",NA,NA,"Cryptophyceae","Pyrenomonadales","Geminigeraceae","Guillardia",NA
"674","57115",0,0,0,2,0,1,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Scrophulariaceae","Myoporum",NA
"675","65412",0,0,0,2,0,0,0,0,"Eukaryota","Fungi","Ascomycota","Sordariomycetes","Togniniales","Togniniaceae","Phaeoacremonium",NA
"676","66017",0,0,0,3,1,1,0,11,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Digitaria",NA
"677","67575",0,0,0,2,3,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Chromatiales","Chromatiaceae","Rheinheimera",NA
"678","69465",0,0,0,2,0,0,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Thymelaeaceae","Gonystylus",NA
"679","70447",0,0,0,2,1,0,0,0,"Eukaryota","Viridiplantae","Chlorophyta","Mamiellophyceae","Mamiellales","Bathycoccaceae","Ostreococcus",NA
"680","72195",0,0,0,2,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Ranunculales","Papaveraceae","Meconopsis",NA
"681","73722",0,0,0,7,0,16,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Myrtaceae","Callistemon",NA
"682","76872",0,0,0,2,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Boechera",NA
"683","83716",0,0,0,3,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Proteales","Proteaceae","Grevillea",NA
"684","87005",0,0,0,7,0,0,0,7,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Verbenaceae","Lantana",NA
"685","92914",0,0,0,2,0,0,0,4,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Onopordum",NA
"686","110367",0,0,0,3,1,0,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Bicyclus",NA
"687","124287",0,0,0,2,0,0,1,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Hymenoptera","Megachilidae","Osmia",NA
"688","133746",0,0,0,2,0,0,0,0,"Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Corticiales","Punctulariaceae","Punctularia",NA
"689","163898",0,0,0,2,0,0,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Thysanoptera","Thripidae","Scirtothrips",NA
"690","265976",0,0,0,2,0,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Serinicoccus",NA
"691","293088",0,0,0,2,0,0,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Aurantimonadaceae","Martelella",NA
"692","320344",0,0,0,5,0,0,2,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Verbenaceae","Lippia",NA
"693","599737",0,0,0,3,0,0,0,0,"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Wickerhamomyces",NA
"694","766765",0,0,0,2,0,0,0,0,"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Yamadazyma",NA
"695","1129544",0,0,0,2,0,0,1,0,"Eukaryota","Fungi","Mucoromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus",NA
"696","1168313",0,0,0,2,0,0,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Cleomaceae","Tarenaya",NA
"697","1720308",0,0,0,2,0,0,0,4,"Eukaryota","Metazoa","Cnidaria","Anthozoa","Actiniaria","Aiptasiidae","Exaiptasia",NA
"698","1841479",0,0,0,2,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Tamaricaceae","Hololachna",NA
"699","1981958",0,0,0,2,0,0,0,0,"Eukaryota","Fungi","Basidiomycota","Exobasidiomycetes","Microstromatales",NA,"Pseudomicrostroma",NA
"700","2169580",0,0,0,2,0,0,0,0,"Eukaryota","Metazoa","Acanthocephala","Palaeacanthocephala","Polymorphida","Centrorhynchidae","Sphaerirostris",NA
"701","6",0,0,0,0,1,0,0,0,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Azorhizobium",NA
"702","209",0,0,0,0,1,1,0,0,"Bacteria",NA,"Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Helicobacter",NA
"703","226",0,0,0,0,1,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas",NA
"704","535",0,0,0,0,1,0,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Neisseriales","Chromobacteriaceae","Chromobacterium",NA
"705","1177",0,0,0,0,1,0,0,4,"Bacteria",NA,"Cyanobacteria",NA,"Nostocales","Nostocaceae","Nostoc",NA
"706","2071",0,0,0,0,1,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Saccharothrix",NA
"707","2093",0,0,0,0,1,2,0,0,"Bacteria",NA,"Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",NA
"708","2299",0,0,0,0,1,0,0,0,"Bacteria",NA,"Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfosarcina",NA
"709","3671",0,0,0,0,1,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Momordica",NA
"710","4557",0,0,0,0,1,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Sorghum",NA
"711","5021",0,0,0,0,1,0,1,0,"Eukaryota","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Leptosphaeriaceae","Leptosphaeria",NA
"712","5333",0,0,0,0,1,0,0,0,"Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Schizophyllaceae","Schizophyllum",NA
"713","5581",0,0,0,0,3,0,0,0,"Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Beauveria",NA
"714","5600",0,0,0,0,1,0,0,0,"Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Phialophora",NA
"715","5683",0,0,0,0,1,0,0,0,"Eukaryota",NA,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","Leptomonas",NA
"716","5690",0,0,0,0,1,0,0,0,"Eukaryota",NA,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","Trypanosoma",NA
"717","6237",0,0,0,0,1,1,4,0,"Eukaryota","Metazoa","Nematoda","Chromadorea","Rhabditida","Rhabditidae","Caenorhabditis",NA
"718","13036",0,0,0,0,1,2,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Danaus",NA
