"","Taxonomic_ID","DirectSM_H4","DirectSM_H5","DirectSM_H6","DirectSM_H7","SM_H4","SM_H5","SM_H6","SM_H7"
"294","109461",10.1267555182438,13.1232578415657,5.98418607349836,10.3592950737308,9.19955427091557,3.86005416330297,7.78199438379225,0
"295","111789",3.79753331934142,4.68687780055918,4.18893025144885,10.3592950737308,0,0,2.39445981039762,142.760169081812
"296","111886",8.8609110784633,0.937375560111837,0.598418607349836,0,7.15520887737877,1.65430892712984,2.39445981039762,10.9815514678317
"297","114090",1.26584443978047,0,0,1.72654917895514,3.06651809030519,0,4.19030466819583,0
"298","114398",13.9242888375852,0,0,0,7.66629522576297,0,0,5.49077573391586
"299","118613",1.26584443978047,0.937375560111837,0,1.72654917895514,0,0,0.598614952599404,0
"300","119219",1.26584443978047,2.81212668033551,2.39367442939934,1.72654917895514,0,0,1.19722990519881,27.4538786695793
"301","121482",25.3168887956094,0,2.39367442939934,1.72654917895514,12.777158709605,0,1.19722990519881,0
"302","123495",3.79753331934142,0,0,0,0.511086348384198,0,0,0
"303","126385",2.53168887956094,0,0.598418607349836,0,1.0221726967684,0,0,0
"304","126820",8.8609110784633,0.937375560111837,0.598418607349836,0,7.66629522576297,0.551436309043281,0,0
"305","131568",0,0,0,0,0,0,0,0
"306","133901",17.7218221569266,4.68687780055918,11.9683721469967,3.45309835791028,6.64412252899458,0,14.3667588623857,21.9631029356634
"307","134534",1.26584443978047,0,1.79525582204951,0,2.55543174192099,0,0,0
"308","136037",1.26584443978047,0,0,0,0,0,0,0
"309","138025",25.3168887956094,0.937375560111837,2.39367442939934,1.72654917895514,17.8880221934469,0,1.19722990519881,0
"310","138072",10.1267555182438,0,2.39367442939934,0,17.8880221934469,0.551436309043281,1.19722990519881,0
"311","138074",30851.1606863297,194.974116503262,211.840187001842,371.208073475355,27619.1062666821,8224.1211130715,377.127420137624,527.114470455922
"312","140035",140.508732815632,0,0,0,145.148522941112,0,0,0
"313","141186",1.26584443978047,0,1.79525582204951,1.72654917895514,2.55543174192099,0.551436309043281,3.59168971559642,0
"314","143995",3.79753331934142,0,0,0,3.06651809030519,0,1.19722990519881,0
"315","148814",29903.0432009341,30334.4105007791,25560.2539757335,40062.8471484751,76324.102008651,31136.8511901289,45726.9989991633,7192.91621142977
"316","150340",1.26584443978047,0,0,0,0,0,0,0
"317","150396",1.26584443978047,0,0,0,0,0,0,0
"318","152682",0,0.937375560111837,0,0,0,0.551436309043281,0,0
"319","154679",1.26584443978047,0,0,0,0.511086348384198,0,0,0
"320","156630",6.32922219890236,0,1.79525582204951,0,0.511086348384198,1.10287261808656,0,0
"321","158836",46.8362442718775,0,0.598418607349836,1.72654917895514,36.7982170836623,1.10287261808656,2.99307476299702,16.4723272017476
"322","161014",1.26584443978047,0.937375560111837,0.598418607349836,1.72654917895514,0,0,0,0
"323","162639",1.26584443978047,0,0,0,0,0,0,0
"324","166361",7.59506663868283,0,0,0,5.62194983222618,0,0,0
"325","179676",1.26584443978047,0,1.19683721469967,1.72654917895514,0,0.551436309043281,0,0
"326","180536",0,0,0,0,0,0,0,0
"327","182337",0,0,0,0,0,0,0,0
"328","185543",6.32922219890236,1.87475112022367,4.18893025144885,1.72654917895514,4.08869078707359,2.20574523617312,0,0
"329","188349",1.26584443978047,0,0,0,0.511086348384198,0,0,0
"330","189793",2.53168887956094,0,0,3.45309835791028,1.53325904515259,0,0.598614952599404,0
"331","190062",1.26584443978047,0,0,0,0,0,0,0
"332","190760",6.32922219890236,0,0,1.72654917895514,5.62194983222618,0,1.19722990519881,0
"333","190895",1.26584443978047,0,0,0,0,0,0,0
"334","191923",12.6584443978047,0.937375560111837,1.19683721469967,0,10.7328133160682,0,2.39445981039762,0
"335","196914",0,0,0,0,0,0,0,0
"336","200991",1.26584443978047,0,0,0,0,0,0,0
"337","207340",1.26584443978047,0,0,0,0.511086348384198,0,0,0
"338","207710",5.06337775912189,0,0,1.72654917895514,3.57760443868939,0,0,0
"339","208223",6.32922219890236,0,5.38576746614852,0,2.04434539353679,0,20.9515233409791,5.49077573391586
"340","209274",1.26584443978047,0,0,0,2.55543174192099,0.551436309043281,0,0
"341","210225",1.26584443978047,0,0.598418607349836,1.72654917895514,0.511086348384198,0.551436309043281,0,0
"342","215173",2.53168887956094,0,0,0,0.511086348384198,0,0,0
"343","216142",5.06337775912189,0.937375560111837,1.19683721469967,5.17964753686542,2.04434539353679,1.10287261808656,7.78199438379225,10.9815514678317
"344","216778",22.7851999160485,0,0,0,10.7328133160682,0,0,5.49077573391586
"345","217165",1.26584443978047,0,1.79525582204951,1.72654917895514,0,0.551436309043281,0.598614952599404,5.49077573391586
"346","220873",1.26584443978047,0,0,0,0,0,0,0
"347","221166",2.53168887956094,0,0.598418607349836,1.72654917895514,1.53325904515259,0.551436309043281,0.598614952599404,0
"348","223102",13.9242888375852,12.1858822814539,27.5272559380925,8.6327458947757,33.7316989933571,3.86005416330297,19.1556784831809,5.49077573391586
"349","223104",2.53168887956094,0,0.598418607349836,0,0,0,0,0
"350","223129",2.53168887956094,0,1.79525582204951,0,1.53325904515259,0.551436309043281,0,0
"351","225117",3.79753331934142,0,1.19683721469967,3.45309835791028,1.0221726967684,3.30861785425969,0.598614952599404,0
"352","226208",15.1901332773657,0.937375560111837,30.5193489748416,6.90619671582056,10.221726967684,0,14.3667588623857,0
"353","229543",1.26584443978047,0.937375560111837,2.39367442939934,1.72654917895514,1.53325904515259,10.4772898718223,0.598614952599404,0
"354","244366",1.26584443978047,0,0.598418607349836,0,1.53325904515259,0,0,0
"355","253237",2.53168887956094,0,0,0,1.0221726967684,0,0,0
"356","256701",0,0,0,0,0,0,0,0
"357","256839",2.53168887956094,0,0.598418607349836,0,1.0221726967684,0,2.99307476299702,0
"358","263437",18.9876665967071,0,0,0,16.8658494966785,0,0,0
"359","271420",1.26584443978047,0,0,0,1.53325904515259,0,0,0
"360","291112",1.26584443978047,0,0,0,0,0,0,0
"361","303541",12.6584443978047,72.1779181286114,5.38576746614852,8.6327458947757,6.64412252899458,81.0611374293623,15.5639887675845,10.9815514678317
"362","320497",15.1901332773657,0,0,0,8.17738157414717,0,0,0
"363","321550",46.8362442718775,1.87475112022367,1.19683721469967,3.45309835791028,31.1762672514361,0.551436309043281,1.79584485779821,0
"364","326968",21.519355476268,0,0,1.72654917895514,22.4877993289047,2.20574523617312,0.598614952599404,0
"365","338565",0,0,0,0,0,0,0,0
"366","340146",1.26584443978047,0,0,0,0,0,0.598614952599404,0
"367","361940",1.26584443978047,0,0.598418607349836,0,0,0.551436309043281,3.59168971559642,0
"368","362788",2.53168887956094,0,1.79525582204951,0,3.06651809030519,0,0,0
"369","371960",43.0387109525361,0,0,0,18.3991085418311,0,0,0
